vibration_sample,sound_sample,label,severity
"[1.0075715615025527, 0.9763764368382063, 0.9679977226462563, 1.0490619664846623, 0.9541717195538437, 0.9247622815987593, 0.9371301949249755, 0.9194735222518995, 1.0614597064986901, 0.9523906501556663, 1.0041330815992455, 1.0207150225269959, 1.063783248858894, 1.0613426841729352, 1.058652762758185, 1.0692600676364703, 0.9874297167329616, 1.01970737498375, 0.9022490022931325, 1.0433421432751524, 1.007401892898258, 0.9725078696843636, 1.038033350855842, 1.1138727260039831, 1.0141575429838836, 2.758987823901716, 0.9525217017648715, 1.0733216930472058, 0.8816325126554745, 1.0309565299997054, 0.9876878973708346, 1.0183007855488082, 1.0096353275636198, 1.0055136067079262, 0.979104826816367, 0.9773245354583457, 0.9769677461476451, 0.9732505613459416, 1.0190304685317846, 1.0466686804087746, 1.0968940820295607, 0.8903571499090979, 1.0002215346920136, 1.003527755408297, 1.080552790523128, 0.9621472527919298, 1.0093602247488471, 1.0544636963682676, 1.0483985421487918, 1.0515848979251095]","[-0.6421197689525419, -0.3529997108319099, -0.15431967534427973, -0.3384788645617352, -0.3251022305847152, -1.1072761349244182, 0.18730569947831519, -0.3574822119253504, -0.23248202361263687, 0.44621627438235684, 0.05273124336493405, -0.07724730150104166, 0.12237818966388159, -0.484718532911431, 0.339008233453649, 0.46755554364109886, 0.005872694048873169, 0.09208922962469067, 0.6133473740002527, -1.2439695222842575]",Footstep,Red
"[0.9054047703866019, 1.0325942791539688, 1.0415294604484036, 1.0062834302038455, 1.0057028791312548, 0.9443768074891334, 0.9953655058722278, 0.9804829227597542, 1.007162349014029, 0.8924749437898217, 1.0223007289758195, 1.0347360885599461, 0.9816380723918211, 1.0379432235435622, 0.9877398858665056, 0.9428714014255183, 1.0827575998921684, 1.0364955796386326, 1.0205523888855235, 0.989119940735898, 1.0204184528590234, 1.0177923958764827, 0.9944343252389419, 1.0808074483869383, 0.9181296273142467, 2.87414842504894, 1.1236610600559531, 0.9432392455226017, 0.9830659273753113, 1.0431924974985887, 0.9951836896136338, 1.0853525413935732, 1.0662812465305287, 1.0179484159256684, 0.9868067344470918, 0.985040623731697, 0.9387110209887809, 0.9414139700142446, 1.0362324955429623, 1.0480333669759605, 1.0509062941118485, 0.9661196299010828, 1.0455972258790165, 0.9957950645168079, 0.8700967747831101, 0.9980999259329483, 1.0474125854968865, 0.9655694334413917, 1.0168166210461536, 1.0449734941387854]","[-0.44390130659740556, 0.46493924961524474, -0.11229973130470841, -0.5834990647432555, 1.0469365191204698, 0.010953906879458453, -0.4101959650728898, 0.5186131450468682, 0.43223238502128036, -0.08711567737748144, 0.3882469384190265, 0.23466176460832647, -0.28549521878985035, -0.42013350019123485, -0.336531033937091, 0.4758205215197345, -0.5423964794729648, -0.01740054545011391, 0.1280923957980306, 0.09058298389796172]",Footstep,Red
"[0.9901408477793966, 0.9840141220591333, 1.0078643812904007, 0.9850806846708914, 0.9810441117760987, 0.9735914911602557, 0.9673617904702143, 1.056085079611441, 0.9298028510154577, 1.0000076467067402, 0.9740921716959281, 1.029222108678382, 1.00647118931045, 0.998161003331688, 0.9528303678478295, 0.9475693912229519, 0.9733554987347971, 1.0267322064825959, 0.9860159756242856, 1.0517385211907808, 1.0264157314066282, 1.0101838648553252, 0.99882449086187, 0.9978311996076283, 0.8915830401951879, 3.733855234779541, 0.9142883643101195, 0.9855972907554948, 1.03442402087926, 0.9739378404308991, 0.9278912032531623, 1.0130145849318481, 0.9780034039982287, 1.0457806464442767, 0.9720160212491887, 0.95080572564161, 1.0282928340812667, 1.011550377193665, 0.9675860574947717, 0.9909808457016175, 0.8711105293539638, 1.0271500395694857, 1.024599965822809, 1.0216817877147883, 1.092171143652658, 1.0163964528043639, 0.9482721123217888, 1.0044106588537036, 1.0242487361687966, 0.9862881840662754]","[-0.020697636619889565, -1.0512376132977477, 0.3680114788452394, 0.09102006654887225, 0.3266388121086408, 0.22522285527661803, 0.785405391390585, 0.08710461728954978, -0.2588655664493483, -0.33629225103845933, -0.5977613670251404, -0.7206351306052706, -0.45670505530553973, 0.722299820753269, -0.8915177562214327, 0.9594551804520348, 0.16510168587431787, 0.68141575769149, -0.3127648164805202, 0.5688575337992315]",Footstep,Red
"[1.0825644978500053, 0.9982091068221657, 1.0503342304967975, 0.960053008988762, 1.025605300696406, 0.9373891543929417, 0.9356806219336282, 0.9873238883712995, 1.0853676090446165, 0.9713209873653837, 0.9583968854777629, 0.9747364197927953, 1.096308329267453, 1.0284723887375848, 0.9688601758151457, 0.9867653781375939, 0.9738087421894659, 0.8669464849759628, 0.9472387018653583, 1.031587234343437, 0.9860561125106947, 0.9971598476052951, 1.1570580560916377, 1.004907198875863, 0.9267260930304354, 2.927894122048409, 1.0696630185100209, 0.9756422127313574, 0.9971606134988369, 1.0151326765955946, 1.086477857118917, 0.9417396942648324, 1.0329322790258892, 1.0043130099605662, 0.9632961122354413, 1.0597273427961784, 1.0200836920219518, 1.1157172108699738, 0.9266896454948766, 0.9390095353402304, 0.9366114370710281, 0.9963918617192611, 0.9075382140967737, 1.0303950117959613, 1.0211028349126794, 1.0102271778999605, 1.0138386179009866, 1.0429661281096023, 0.9953219204061837, 0.983959389700498]","[0.9426372897506966, -0.05712066898966057, -0.42513093161437127, 0.20944087990401844, -1.321077767990286, -1.0739727456099113, 0.22042975204863838, 1.6088768323366265, 0.6562442190855996, 0.7948930095698122, -0.0030168934410647287, 0.23136887777308812, -0.1726830416826622, 0.15898551868807148, 0.7890912127119727, 0.03258748447120166, -0.09565982887286076, 0.37332914989533644, -0.5433731052146474, -0.1289605147340789]",Footstep,Red
"[1.0582945515621258, 1.0547476539721454, 1.0151126835134276, 0.9056629895310719, 1.031412137934158, 0.9939813929299457, 1.0703729948355218, 0.9446939757806492, 1.0610127809425234, 1.0347928370349095, 0.9814899693951297, 1.0162956174134417, 1.0830427824317383, 1.0275106334144053, 1.0003181340673892, 0.9882929057076103, 1.0561854028151532, 1.0192536723210397, 1.0059156374059102, 1.0767698190568629, 1.0136778487297742, 1.050859862076408, 0.9812634830636815, 1.0410625767758341, 0.9485219979031778, 3.233116304088832, 1.1158532134666683, 0.9710220512829321, 1.0864773582618656, 0.9183475776944571, 0.9592773549555983, 1.0213627826675307, 0.9920889177183128, 0.9651221873233237, 1.0779232782971375, 1.002437428933846, 0.9751691636266054, 1.0350678664451753, 1.0608353498964758, 1.042600744467749, 0.99002219593168, 0.9527383025768589, 0.8999179796178279, 0.9467097843280001, 0.990356311127137, 0.8621945389800078, 0.9949909713551129, 0.9476210142874507, 0.9650645645937869, 0.9774919400520387]","[0.9253200702464541, 0.21056953201076345, -0.16421795557140467, -0.3894667460817116, -0.4308720140228441, 0.3987391824842925, -0.02359802458851867, 0.7243587003583891, -0.06357366256847718, -0.08395698009724585, 0.08955831205945282, -0.06517706422215805, 0.6113751633851555, -0.24008106271242483, -0.7465564085572747, -0.6983119965796349, -0.21464249629928328, 0.21127428156959638, 0.12285583186526262, -0.36633676363214784]",Footstep,Red
"[1.043162888521831, 0.9670252119215125, 0.9794514431049884, 0.9817290937289561, 1.004007696355404, 1.0202863954239434, 0.9655804423380063, 1.1154208787264952, 0.9893894932058843, 0.9761547853116859, 1.0088802996383108, 0.9679181406849084, 1.0517990480371204, 0.9720203894328028, 0.9785756125892693, 0.9540602749254323, 1.0090252199519316, 0.996274212861731, 0.9715752059794348, 1.0273189193097636, 1.0631737919822726, 0.99121531404301, 1.0685904493037943, 1.0093614319084496, 0.9286890766475042, 2.6658688324554713, 1.0742350125884468, 0.9093372955079646, 0.9367676241420895, 1.016123286026937, 0.9416589008261482, 0.8858593159842055, 1.0037847424115076, 1.0557073334118128, 1.042784811497752, 1.0348835555043405, 0.9970308148197232, 0.9942301659985333, 0.9939610979787697, 0.9384959610168464, 0.9635346345824484, 1.025822771462276, 0.9613565373423799, 1.0275399819235185, 1.0217614044187964, 0.991035869272171, 0.9419667460401874, 0.9483099719369852, 1.0242741880138762, 0.9678447652691891]","[0.10754293948129498, -1.0380384059851626, -0.260629115554702, -0.24127389644122668, -0.18004911436203316, 0.27158477144283355, -0.3255429655158547, 0.7062142903943017, -1.339622664373294, 0.21514286506816946, 0.11281715994819619, 0.10009274970794851, 0.6827014439178843, 0.013491709718690034, -0.2770264294582416, -0.3689471589767448, -0.36963585205295624, 0.2920593584138814, 0.23499090795460156, 0.13637084821761927]",Footstep,Red
"[1.0292456096023428, 0.876546319101816, 1.012678367922604, 0.9824031090670191, 1.0324525137974496, 0.9814467389665547, 1.0818715094132711, 1.0107894929899786, 1.0398810565882557, 1.06576347556231, 0.9974657547780359, 1.0348627687286005, 0.9210282467259506, 1.0460819775871142, 0.9801264644934807, 0.9955867656777534, 0.9218294031038322, 0.9671087176085938, 1.039400738056814, 0.8928663745375828, 1.0751707464480393, 0.9455859459534726, 0.9592289020100706, 0.9829747209067623, 0.9720671257781015, 2.961440372701266, 0.9809885417931391, 1.0021621591766836, 1.1071352728833, 0.9166213624432618, 1.0222458409971071, 0.9155669754202718, 0.9812186959135383, 0.976247690288122, 0.9845296556254781, 1.05792086786719, 1.033315838669331, 1.0797443255319352, 0.9634960565792268, 1.0443136118898766, 1.052877691157295, 1.051434911519895, 0.9781380492709809, 0.9173111948901633, 1.0491443232103737, 0.9881916362813188, 1.0154431283412348, 0.9693344137309755, 0.9718304997500228, 1.0357482277300432]","[-0.18087213165869218, -0.7843186607673651, -0.3208074079562563, -0.4764191893524176, -0.4124183622850701, 1.0877955065935798, -0.08773934162814083, -0.9383565950217604, -0.774534282044579, 0.21235728398606182, -0.6679247087016998, -0.774886938713516, -0.5379452173271763, 0.17419748604171137, 0.09844961576058425, -1.0000009021280865, 0.2787360347701082, 0.4913143052723793, 0.9516653480493745, -0.018890048468155014]",Footstep,Red
"[0.9888487198157518, 1.0506278371947664, 1.021093447779271, 0.966254710348551, 0.9632209305997921, 0.9757847476232205, 0.9413512379377764, 0.9877409995135421, 1.0149840186187629, 0.9282534869314991, 1.0494404217308972, 0.9956160642180073, 0.9945842886420275, 1.0016184554419783, 1.0508974518561078, 0.9188854623125972, 1.0100494551355463, 1.0361784745591969, 1.0591161916950123, 1.014227099272381, 1.0303304096884187, 1.0199839920918519, 1.0408552743047488, 1.0071804030491363, 1.018357474463511, 3.6059439121896926, 0.930523318695549, 1.0061186432623463, 1.0201821104516746, 1.0293686746786814, 0.9651488510415167, 0.9176793024402163, 1.0398035348949881, 1.0583543937320656, 1.0209043620634357, 1.0669994061585688, 1.0155458500897647, 1.0036997062626227, 0.9308694940817239, 1.00711274552264, 0.9862196704538979, 1.0171465156978268, 1.0640612209072766, 1.0446156066685892, 0.9548218577811043, 1.0203214962341838, 0.9747046156594602, 1.0459051043723848, 1.0398287803068125, 0.947272581907592]","[-0.9844372455575439, 0.07003094074552906, -0.049049576534677654, 0.1524774717367801, -0.6251344150817059, 0.7171032771264665, -0.08837879969296875, 0.055263256491121494, -0.360227093048621, -0.19727545232614352, -0.9538427629657089, -0.77699587414159, 0.022324688915751685, -0.3929449232309173, -0.7163709212092532, 0.028208677864674396, 0.08414976446963379, -0.525953795933702, -0.09473414245766104, 0.22476012375441545]",Footstep,Red
"[0.9226808790126085, 1.0520272034597196, 1.0705544411716972, 1.0617935095235969, 0.9887066238011579, 1.032438910880568, 0.9443771768326921, 1.0231048893179784, 0.979514865734633, 1.000318072927955, 1.0320485183531474, 1.043527584687814, 1.0392544773623835, 1.0483266025459492, 1.0990580640253036, 1.0112438093892004, 1.0179247430168281, 1.0695736365205115, 1.0335232797891398, 0.9463771193467373, 0.9589253698406258, 0.9542245999243959, 0.9670304197972439, 0.9441620753439082, 1.0077403654970534, 3.9188203653656384, 0.839386915404063, 0.9855975807839392, 1.0370118209408095, 0.9564229098448215, 0.9839665130203686, 0.9883341386503944, 1.0389015962336825, 1.0056730368507425, 1.0223490789250764, 0.9595584212322649, 1.0976558462943538, 1.0198009770310925, 1.0355062134989346, 1.0489019215563196, 0.9705158175014291, 0.9889251283634738, 0.9482032157138179, 0.9915102539892116, 1.065063647571426, 1.0317184254507097, 1.0009871250529023, 1.0912484989318385, 0.9701881020257572, 0.9873928906161265]","[0.29754161254152156, -0.2981203921787497, 0.8707647934128363, -0.7454617832191267, -0.5716885072882951, 0.33882361934452476, 0.09295216353075084, -0.42699240660090004, 0.44906286982585336, 0.30033923393237877, 0.06668156489980702, 0.5778065503442957, 0.23812018025077775, 0.30783981081254824, -0.40631466893888063, 0.056355945652755986, -0.22958219841066507, 0.2519842040243886, 0.6428554418877269, 0.6253426104110529]",Footstep,Red
"[1.012077391252854, 1.028229759690636, 0.9868316205917527, 0.9666040309953248, 0.9996023496228378, 0.9136628552619361, 0.9381039577064963, 1.0181011497478214, 1.0525768654895933, 0.977591256756317, 0.9915771727428101, 1.1029078162588588, 0.9833826945382035, 1.029532893467325, 1.0328570210707746, 0.9977195783225342, 0.9219877943870657, 1.0495972144334955, 1.0112757879053795, 1.0553295383580743, 1.0566950406427884, 1.0584517103037898, 1.0935234587538378, 1.0122655604664685, 1.0146938912812813, 3.630492561011649, 1.0479594096745233, 1.0305215632183227, 0.9938059140977991, 1.0407936616054316, 1.075527669626913, 0.9971776957636197, 1.0172903020216353, 1.0272879991584571, 0.9954992802605007, 1.0646549217048218, 0.9750629570863432, 0.952686314636526, 1.0342900206787362, 1.0807334432886453, 1.0400623803118467, 0.9907266616681232, 1.0150393228487193, 0.9757665043653903, 0.9158482790080258, 1.098603074404211, 0.8599904662904074, 0.9911933207802783, 1.0195488907690065, 1.0154445431318488]","[0.3714240520697713, 0.3906277809156662, -0.25859696481592837, 0.2652958203602686, -0.2151399035635508, -1.338474898791012, -1.1478370249205339, 0.4587517469009727, 0.5559853593910338, -0.4553055760542094, 0.1971249702568446, -0.3258126932365797, -0.22462797974067336, 0.0034606795300161485, 0.9699292418144058, -0.23093432392877028, -0.8809410998746527, -0.2988033076020301, -0.7229096831746984, -0.15495884057422507]",Footstep,Red
"[1.0175003872076722, 1.0555889732662358, 0.9969014054414593, 1.0002511455877967, 0.941868474119324, 1.0038865232099559, 1.02315829564637, 1.041705964109006, 1.003136451508316, 1.0137614461807551, 1.0046837967056892, 0.9748956285702727, 1.0182287337825824, 0.9099355653374634, 0.9560994970345897, 0.994193297997926, 1.0948661978128913, 0.9275790386572552, 0.9707135733606513, 1.0094340013381233, 1.0225235835888138, 0.9996200307816991, 0.9351178279741938, 1.0636876912947064, 0.9653587941796633, 2.656715919485669, 0.9780742005709367, 1.0831364849654281, 1.0663850724642419, 0.9316485408657788, 0.9479767096525664, 1.0047385035470182, 1.0047173175266646, 1.0406967695347535, 0.9716973435484644, 1.0311098032779327, 1.0714060904429292, 1.123187447562193, 1.082843350397746, 0.957203941075338, 0.9887227167563127, 0.9962426410797148, 1.0596064044722677, 1.0007045288278007, 1.092847652986269, 1.0263411657658148, 0.9735411269298767, 0.929030350480512, 1.0185356624094106, 1.0394128844931145]","[0.28300226317676597, -0.262053209609634, -0.5704669599053175, -0.6801357491371772, 0.5937931925695228, -0.32152881946282247, -0.023187331928711915, 0.6158407673428526, -0.07843129116437389, 0.702287519333211, -0.3793178132870857, 0.16923948319558635, 0.27183826125003124, 0.6975369711490805, -0.04339332746738642, 0.44412329595856764, -0.2835468763522463, -0.9600285793046941, -0.8355971171626799, 1.045717206534648]",Footstep,Red
"[1.037529812157211, 0.9761224862416055, 0.9837579359878549, 0.989215807625227, 0.9970936072058296, 1.0131573001609615, 0.950838722054844, 0.9911936255344949, 1.0362158103725838, 0.9334609632316323, 1.0730353838426159, 1.018923877552127, 0.9345502815601207, 0.9740625481173438, 1.0242212744958088, 1.0993337347781373, 0.9764323415302469, 1.019799870205837, 1.021983796723298, 0.9877126133411512, 0.9591091645617535, 1.0316947290817513, 0.9102520597634026, 0.9320288601146894, 1.0163706993624306, 3.3055023383247777, 1.000562487911046, 0.9598005814073244, 0.9159770473757755, 0.9742558421084279, 0.8813443280939652, 1.0350348065774717, 0.9706396590813485, 0.9280160082106544, 1.011300100702182, 0.9339483110387191, 0.973755934316298, 0.9514855460989243, 1.019149946734055, 0.9592488041104584, 1.0297060832099139, 1.0354278589675943, 1.0080608292986795, 0.9871254965783778, 0.9411215950459584, 0.921340552481425, 1.0524450990648535, 0.9430614383950477, 0.9474483826808421, 0.9256094418893674]","[-0.17463083692879694, 0.31250192684049044, 0.6015372916488833, 0.30690484957501035, 1.022491292918735, 0.6490569510002933, -0.6029610683435617, 0.2751639952049158, 0.4924035871072304, -0.25110761270601567, -0.03523996421600874, -0.2567599596057236, -0.5649468864522368, -0.08153502802192054, -0.2082902139096246, 0.6229922221323688, 0.5334112234976581, 0.3424979635904545, -0.40803843320226496, 0.8480974909422563]",Footstep,Red
"[0.9974732366199431, 0.9272861146569876, 0.9978126075685203, 0.9790780689449682, 1.1283350538882715, 1.0441888780704647, 1.072096360787949, 1.0216127861943722, 1.0321612539727727, 1.0057810747860942, 0.997504344794953, 0.9473272529279697, 0.9200288252315275, 0.9064906574316419, 1.0133131284977903, 1.0043840037128986, 0.9977196972100754, 1.0203084241719302, 1.031668143685967, 0.9878154217011703, 1.0265528441213265, 0.9185556085335203, 0.9165199054715045, 1.0899084926579812, 1.070014955847398, 2.5096314972983125, 1.0205765427684284, 0.9814482138092804, 0.9992892711978706, 1.0060255889267045, 1.114187947595506, 1.0732830698810472, 1.0282180244457737, 1.0415429536570582, 0.9507540291212278, 1.0120142910688519, 0.9943549324764033, 0.984585053955713, 1.0196287571140696, 1.0329927814742805, 0.9940570616244947, 1.00139178088947, 0.9707115468260534, 1.0236299684092682, 1.0195504261388895, 1.038865479464191, 1.018451624184782, 1.0062335739772972, 1.0578924900138347, 0.9945945340168494]","[1.18548703082781, -0.1521593949253613, -0.33406176656250625, 0.39124683320430087, 0.05294824174058794, -0.08244022327228182, -0.10179789450893224, -0.4484419369612399, 0.07992167062687175, -0.7618611729563923, -0.02407646563170311, 0.9251017444438537, -0.903475371812076, 1.0397143827320525, -0.5211605063747511, -0.2687448730761122, 0.8095827534739516, -0.7615977094068088, -0.3325549302289791, 1.3637886561679604]",Footstep,Red
